id,time,latitude,longitude,depth,mag,magType,place,status,tsunami,sig,net,nivel_risco
us7000snwp,2026-05-27T17:10:24,10.5853,-86.1904,33.9,4.5,mb,"49 km NW of Tamarindo, Costa Rica",reviewed,0,312,us,moderado
us7000sp8m,2026-05-29T08:54:14,0.6186,100.052,170.4,4.5,mb,"108 km NNW of Bukittinggi, Indonesia",reviewed,0,312,us,moderado
us7000sp8n,2026-05-29T09:08:47,-8.1696,-73.9355,197.3,4.5,mb,"70 km ENE of San Fernando, Peru",reviewed,0,312,us,moderado
us7000spft,2026-05-29T22:56:30,-41.7609,174.4175,16.9,4.5,mb,"46 km ESE of Witherlea, New Zealand",reviewed,0,312,us,moderado
us7000spha,2026-05-30T05:48:47,-21.5931,-69.9976,48.5,4.5,mb,"58 km NNE of Tocopilla, Chile",reviewed,0,312,us,moderado
us7000spjc,2026-05-30T14:34:14,43.0767,143.7857,116.7,4.5,mb,"26 km SE of Ashoro, Japan",reviewed,0,312,us,moderado
us7000spmd,2026-05-31T05:50:06,-31.0098,-65.6553,181.9,4.5,mb,"48 km S of Castro Barros, Argentina",reviewed,0,312,us,moderado
us7000spnj,2026-05-31T12:37:12,-21.3934,-66.6399,226.1,4.5,mb,"66 km SW of Atocha, Bolivia",reviewed,0,312,us,moderado
us7000spp3,2026-05-31T14:26:39,27.4636,139.8402,508.5,4.5,mb,"Bonin Islands, Japan region",reviewed,0,312,us,moderado
us7000spqf,2026-05-31T21:36:42,14.9181,54.7953,10.0,4.5,mb,"243 km SSE of Şalālah, Oman",reviewed,0,312,us,moderado
ci41460512,2026-05-10T03:39:29,32.9778,-115.5498,15.9,4.5,mw,"2 km W of Brawley, CA",reviewed,0,400,ci,moderado
nn00917635,2026-05-05T02:39:52,38.4568,-116.5006,10.0,4.5,mwr,"77 km NE of Tonopah, Nevada",reviewed,0,311,nn,moderado
nc75358752,2026-05-07T09:42:43,38.7913,-122.7772,3.7,4.4,mw,"2 km NW of The Geysers, CA",reviewed,0,549,nc,moderado
us7000shnf,2026-05-02T01:14:53,41.3488,83.9841,10.0,4.4,mb,"96 km ESE of Kuqa, China",reviewed,0,298,us,moderado
us6000swx5,2026-05-02T02:25:12,13.8186,144.8387,142.7,4.4,mb,"31 km N of Yigo Village, Guam",reviewed,0,298,us,moderado
us6000swxa,2026-05-02T03:45:47,28.1215,105.1044,10.0,4.4,mb,"21 km SSE of Bowangshan, China",reviewed,0,298,us,moderado
us7000shpb,2026-05-02T03:57:00,-24.358,-67.2256,173.5,4.4,mb,"93 km W of San Antonio de los Cobres, Argentina",reviewed,0,298,us,moderado
us6000swxg,2026-05-02T05:48:47,-19.1475,-177.5726,577.5,4.4,mb,Fiji region,reviewed,0,298,us,moderado
us7000shst,2026-05-02T11:34:13,41.4467,83.9985,10.0,4.4,mb,"93 km ESE of Kuqa, China",reviewed,0,298,us,moderado
us7000shtg,2026-05-02T14:26:07,18.9853,121.0265,20.1,4.4,mb,"42 km N of Claveria, Philippines",reviewed,0,298,us,moderado
us6000swxt,2026-05-02T16:46:07,10.9086,126.5974,10.0,4.4,mb,"84 km E of Sulangan, Philippines",reviewed,0,298,us,moderado
us7000shxa,2026-05-03T06:38:11,-31.6865,-72.0969,11.8,4.4,mb,"88 km W of Illapel, Chile",reviewed,0,298,us,moderado
us7000shyi,2026-05-03T12:09:47,-16.8067,-174.4117,131.2,4.4,mb,"114 km SW of Hihifo, Tonga",reviewed,0,298,us,moderado
us6000sx5y,2026-05-03T12:21:48,5.6048,126.9594,10.0,4.4,mb,"120 km SE of Pondaguitan, Philippines",reviewed,0,298,us,moderado
us7000si3h,2026-05-04T06:59:22,24.6926,121.8648,10.0,4.4,mb,"13 km ESE of Yilan, Taiwan",reviewed,0,298,us,moderado
us6000sxg0,2026-05-04T07:37:09,42.8009,142.6282,99.1,4.4,mb,"28 km SE of Shimukappu, Japan",reviewed,0,298,us,moderado
us6000sxgg,2026-05-04T22:06:51,-2.0681,138.9247,35.0,4.4,mb,"198 km WNW of Abepura, Indonesia",reviewed,0,298,us,moderado
us7000si9v,2026-05-05T00:08:11,-21.7064,-67.1036,248.1,4.4,mb,"125 km SW of Atocha, Bolivia",reviewed,0,298,us,moderado
us7000sibq,2026-05-05T04:08:40,-23.0278,-179.9018,559.3,4.4,mb,south of the Fiji Islands,reviewed,0,298,us,moderado
us7000sic3,2026-05-05T04:57:57,-10.3839,119.1739,35.0,4.4,mb,"105 km S of Tambolaka, Indonesia",reviewed,0,298,us,moderado
us7000sics,2026-05-05T06:42:12,-36.7802,177.2581,10.0,4.4,mb,"126 km ENE of Pauanui, New Zealand",reviewed,0,298,us,moderado
us6000sxh4,2026-05-05T06:58:53,24.5382,123.6399,40.4,4.4,mb,"56 km WNW of Ishigaki, Japan",reviewed,0,298,us,moderado
us6000sxh6,2026-05-05T07:10:07,-24.0296,179.9727,527.6,4.4,mb,south of the Fiji Islands,reviewed,0,298,us,moderado
us7000sidc,2026-05-05T07:21:13,34.8854,25.946,10.0,4.4,mb,"23 km SE of Ierápetra, Greece",reviewed,0,298,us,moderado
us6000sxhb,2026-05-05T08:31:14,-6.8678,125.0104,532.9,4.4,mb,"193 km N of Likisá, Timor Leste",reviewed,0,298,us,moderado
us6000sxhh,2026-05-05T09:13:59,1.2452,125.8365,35.0,4.4,mb,"81 km ESE of Bitung, Indonesia",reviewed,0,298,us,moderado
us6000sve0,2026-05-05T18:23:39,35.8277,69.4605,10.0,4.4,mb,"39 km SE of Nahrīn, Afghanistan",reviewed,0,298,us,moderado
us6000svg2,2026-05-05T22:02:01,60.3021,59.7881,10.0,4.4,mb,"12 km WSW of Cherëmukhovo, Russia",reviewed,0,298,us,moderado
us6000sxp4,2026-05-06T01:12:37,-16.7902,167.7527,32.9,4.4,mb,"84 km SSE of Lakatoro, Vanuatu",reviewed,0,298,us,moderado
us6000sxp8,2026-05-06T03:20:59,-54.2044,-134.0364,10.0,4.4,mb,Pacific-Antarctic Ridge,reviewed,0,298,us,moderado
us6000svia,2026-05-06T04:41:44,-33.6701,179.5039,159.5,4.4,mb,south of the Kermadec Islands,reviewed,0,298,us,moderado
us6000svjf,2026-05-06T06:10:27,15.3587,-91.8833,176.1,4.4,mb,"8 km SE of Cuilco, Guatemala",reviewed,0,298,us,moderado
us6000svl1,2026-05-06T09:09:03,-36.7768,177.9705,145.9,4.4,mb,"95 km NNW of Hicks Bay, New Zealand",reviewed,0,298,us,moderado
us6000svm7,2026-05-06T10:06:29,35.5388,139.417,119.6,4.4,mwr,"3 km W of Machida, Japan",reviewed,0,304,us,moderado
us6000svmi,2026-05-06T10:42:41,14.8548,-87.2209,10.0,4.4,mb,"6 km ENE of San José del Potrero, Honduras",reviewed,0,300,us,moderado
us6000sxpl,2026-05-06T12:15:06,-20.3184,-177.7049,478.0,4.4,mb,"267 km WNW of Houma, Tonga",reviewed,0,298,us,moderado
us6000svp1,2026-05-06T14:56:41,2.5039,127.6047,91.5,4.4,mb,"96 km NNW of Tobelo, Indonesia",reviewed,0,298,us,moderado
us6000svrf,2026-05-06T19:10:08,15.4746,-95.4858,10.0,4.4,mb,"59 km SE of El Coyul, Mexico",reviewed,0,298,us,moderado
us6000svu2,2026-05-07T01:06:57,-18.7692,-175.3947,218.9,4.4,mb,"149 km W of Neiafu, Tonga",reviewed,0,298,us,moderado
us6000sxdq,2026-05-07T05:57:03,-32.4614,-178.4192,31.3,4.4,mb,south of the Kermadec Islands,reviewed,0,298,us,moderado
us6000sw0d,2026-05-07T18:50:02,36.3491,140.0689,78.9,4.4,mwr,"2 km W of Iwase, Japan",reviewed,0,304,us,moderado
us6000sw41,2026-05-08T03:22:53,49.9047,155.9402,61.1,4.4,mb,"86 km S of Severo-Kuril’sk, Russia",reviewed,0,298,us,moderado
us6000sw45,2026-05-08T03:36:10,34.9763,138.0748,27.9,4.4,mb,"17 km NNW of Kanaya, Japan",reviewed,0,298,us,moderado
us6000sw49,2026-05-08T03:47:23,38.3798,44.9692,10.0,4.4,mb,"18 km S of Khowy, Iran",reviewed,0,298,us,moderado
us6000sy09,2026-05-08T13:48:11,-3.0807,147.8968,10.0,4.4,mb,"135 km SSE of Lorengau, Papua New Guinea",reviewed,0,298,us,moderado
us6000sy0d,2026-05-08T13:51:25,-2.9775,148.0542,10.0,4.4,mb,"135 km SE of Lorengau, Papua New Guinea",reviewed,0,298,us,moderado
us6000sy0v,2026-05-08T17:12:02,40.1434,142.8968,35.0,4.4,mb,"92 km E of Noda, Japan",reviewed,0,298,us,moderado
us6000swan,2026-05-08T17:44:04,17.0415,-94.7423,80.7,4.4,mb,"16 km NNW of Santa María Chimalapa, Mexico",reviewed,0,298,us,moderado
us6000swaq,2026-05-08T17:50:13,-4.6359,-77.8258,31.4,4.4,mb,"122 km N of Yambrasbamba, Peru",reviewed,0,298,us,moderado
us6000swce,2026-05-08T21:19:34,-22.7233,-70.4465,38.7,4.4,mwr,"41 km N of Mejillones, Chile",reviewed,0,298,us,moderado
us6000swe6,2026-05-09T01:26:57,24.3166,125.1825,35.0,4.4,mb,"54 km SSW of Miyakojima, Japan",reviewed,0,298,us,moderado
us6000syj8,2026-05-09T06:53:10,-43.2028,91.5525,10.0,4.4,mb,southeast Indian Ridge,reviewed,0,298,us,moderado
us6000swg5,2026-05-09T09:10:05,26.0613,89.8969,10.0,4.4,mb,"6 km WSW of Gauripur, India",reviewed,0,298,us,moderado
us6000syjj,2026-05-09T12:43:08,-21.9573,169.6006,10.0,4.4,mb,"183 km ESE of Tadine, New Caledonia",reviewed,0,298,us,moderado
us6000swhi,2026-05-09T17:10:51,14.0875,57.2847,10.0,4.4,mb,Owen Fracture Zone region,reviewed,0,298,us,moderado
us6000syjm,2026-05-09T17:35:07,0.5711,126.3385,45.5,4.4,mb,"118 km WSW of Ternate, Indonesia",reviewed,0,298,us,moderado
us6000syjr,2026-05-09T20:11:25,-16.8986,-172.5951,10.0,4.4,mb,"165 km SE of Hihifo, Tonga",reviewed,0,298,us,moderado
us6000sxf1,2026-05-10T14:57:42,7.4558,-36.1161,10.0,4.4,mb,central Mid-Atlantic Ridge,reviewed,0,298,us,moderado
us6000swyj,2026-05-11T17:14:43,-31.7023,-70.4867,3.1,4.4,mwr,"46 km E of Salamanca, Chile",reviewed,0,298,us,moderado
us6000syzz,2026-05-11T21:59:30,-5.3577,145.8157,98.3,4.4,mb,"15 km SSE of Madang, Papua New Guinea",reviewed,0,298,us,moderado
us6000sx1u,2026-05-11T23:16:35,-25.6171,-71.3766,10.0,4.4,mb,"92 km WSW of Taltal, Chile",reviewed,0,298,us,moderado
us6000sz08,2026-05-12T00:24:47,24.4203,141.6693,10.0,4.4,mb,"Volcano Islands, Japan region",reviewed,0,298,us,moderado
us6000sz0g,2026-05-12T06:29:11,51.895,160.2352,10.0,4.4,mb,"169 km SE of Vilyuchinsk, Russia",reviewed,0,298,us,moderado
us6000sx4c,2026-05-12T10:40:05,-23.1277,-68.7122,126.0,4.4,mb,"57 km WSW of San Pedro de Atacama, Chile",reviewed,0,298,us,moderado
us6000sz12,2026-05-12T22:33:33,0.2679,126.3006,35.0,4.4,mb,"133 km WSW of Ternate, Indonesia",reviewed,0,298,us,moderado
us6000sxw5,2026-05-12T23:56:47,-55.595,-124.2617,10.0,4.4,mb,southern East Pacific Rise,reviewed,0,298,us,moderado
us6000sxbe,2026-05-13T00:30:51,-23.6318,179.9236,538.7,4.4,mb,south of the Fiji Islands,reviewed,0,298,us,moderado
us6000sz7j,2026-05-13T02:02:55,-32.3413,-178.385,10.0,4.4,mb,south of the Kermadec Islands,reviewed,0,298,us,moderado
us6000sxc7,2026-05-13T03:45:21,11.685,-86.6954,77.8,4.4,mb,"22 km WSW of Masachapa, Nicaragua",reviewed,0,300,us,moderado
us6000sxj5,2026-05-13T20:01:36,39.9322,141.2848,10.0,4.4,mww,"13 km ENE of Hachimantai, Japan",reviewed,0,298,us,moderado
us6000sxjk,2026-05-13T20:37:19,41.2905,84.0645,10.0,4.4,mb,"105 km ESE of Kuqa, China",reviewed,0,298,us,moderado
us6000sxvm,2026-05-13T20:48:01,79.1495,2.1053,10.0,4.4,mb,Greenland Sea,reviewed,0,298,us,moderado
us6000sz8c,2026-05-13T22:59:23,-17.2825,-174.6191,168.4,4.4,mb,"165 km NNW of Neiafu, Tonga",reviewed,0,298,us,moderado
us6000sxne,2026-05-14T03:36:57,9.5876,-84.5871,10.0,4.4,mb,"5 km ESE of Jacó, Costa Rica",reviewed,0,299,us,moderado
us6000sxlp,2026-05-14T05:06:03,0.9985,-85.4514,10.0,4.4,mb,off the coast of Ecuador,reviewed,0,298,us,moderado
us6000sz9m,2026-05-14T18:11:48,-24.0987,-179.9268,522.5,4.4,mb,south of the Fiji Islands,reviewed,0,298,us,moderado
us6000sz9v,2026-05-14T22:33:51,39.8749,143.3295,24.4,4.4,mb,"121 km ENE of Miyako, Japan",reviewed,0,298,us,moderado
us6000sxu3,2026-05-14T23:51:39,-4.0559,152.442,157.9,4.4,mb,"34 km ENE of Rabaul, Papua New Guinea",reviewed,0,298,us,moderado
us6000szah,2026-05-15T00:42:53,18.3239,146.6483,54.3,4.4,mb,"Pagan region, Northern Mariana Islands",reviewed,0,298,us,moderado
us6000sy4k,2026-05-15T23:21:36,10.5399,-72.4762,10.0,4.4,mb,"29 km NW of La Villa del Rosario, Venezuela",reviewed,0,298,us,moderado
us6000sy5t,2026-05-16T06:34:13,-41.764,174.2287,20.6,4.4,mb,"34 km SE of Witherlea, New Zealand",reviewed,0,298,us,moderado
us6000sy7x,2026-05-16T14:12:25,39.9428,77.9256,10.0,4.4,mb,"97 km W of Tumxuk, China",reviewed,0,298,us,moderado
